,User ID,Max_Dogs,Membership_ID,Subscribed,City,State,Country,Exclude,Free_Start_User,Last_Active_At,Membership_Type
12328,ce7e503e-7144-11e5-ba71-058fbc01cf0b,1,11,1,Fairburn,GA,US,0,0,8/5/15 17:20,2
12329,ce7e50a2-7144-11e5-ba71-058fbc01cf0b,5,11,1,Ridgely,MD,US,0,0,6/28/15 16:57,2
12331,ce7e5106-7144-11e5-ba71-058fbc01cf0b,1,11,1,Scottsdale,AZ,US,0,0,10/8/15 17:50,2
12332,ce7e516a-7144-11e5-ba71-058fbc01cf0b,2,10,1,Orlando,FL,US,0,0,5/23/15 18:59,1
12334,ce7e51ce-7144-11e5-ba71-058fbc01cf0b,1,11,1,Shelton,CT,US,0,0,5/23/15 0:33,2
12335,ce7e523c-7144-11e5-ba71-058fbc01cf0b,1,10,0,,,,0,0,6/19/15 2:10,1
12336,ce7e5296-7144-11e5-ba71-058fbc01cf0b,1,10,1,Cape Elizabeth,ME,US,0,0,6/15/15 22:48,1
12337,ce7e52fa-7144-11e5-ba71-058fbc01cf0b,1,12,1,Aloha,OR,US,0,0,8/11/15 0:30,3
12339,ce7e5354-7144-11e5-ba71-058fbc01cf0b,1,10,1,,,,0,0,6/5/15 15:33,1
12340,ce7e53ae-7144-11e5-ba71-058fbc01cf0b,1,10,0,Chattanooga,TN,US,0,0,5/23/15 19:22,1
12341,ce7e5412-7144-11e5-ba71-058fbc01cf0b,1,10,1,Hockessin,DE,US,0,0,6/28/15 17:10,1
12342,ce7e54d0-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/23/15 0:39,4
12343,ce7e552a-7144-11e5-ba71-058fbc01cf0b,1,10,1,Clayton,NC,US,0,0,5/26/15 18:50,1
12344,ce7e585e-7144-11e5-ba71-058fbc01cf0b,2,10,1,San Diego,CA,US,0,0,6/26/15 1:32,1
12345,ce7e58c2-7144-11e5-ba71-058fbc01cf0b,1,10,1,Lexington,KY,US,0,0,7/3/15 0:11,1
12348,ce7e5976-7144-11e5-ba71-058fbc01cf0b,1,10,1,Babylon,NY,US,0,0,9/13/15 3:09,1
12349,ce7e5b06-7144-11e5-ba71-058fbc01cf0b,1,10,0,Mobile,AL,US,0,0,5/24/15 21:32,1
12350,ce7e5b60-7144-11e5-ba71-058fbc01cf0b,1,12,1,Fort Collins,CO,US,0,0,5/23/15 17:46,3
12351,ce7e5f48-7144-11e5-ba71-058fbc01cf0b,1,10,0,,,,0,0,6/4/15 23:16,1
12352,ce7e5fe8-7144-11e5-ba71-058fbc01cf0b,1,4,1,Louisville,KY,US,0,0,9/3/15 17:48,2
12353,ce7e606a-7144-11e5-ba71-058fbc01cf0b,2,11,1,Woburn,MA,US,0,0,8/3/15 0:09,2
12354,ce7e60f6-7144-11e5-ba71-058fbc01cf0b,1,10,1,San Diego,CA,US,0,0,5/25/15 4:04,1
12357,ce7e6178-7144-11e5-ba71-058fbc01cf0b,1,10,1,Brownsburg,IN,US,0,0,5/28/15 0:52,1
12361,ce7e668c-7144-11e5-ba71-058fbc01cf0b,1,10,1,Redondo Beach,CA,US,0,0,6/10/15 7:42,1
12362,ce7e6b3c-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/23/15 9:47,4
12363,ce7e71fe-7144-11e5-ba71-058fbc01cf0b,2,12,1,San Antonio,TX,US,0,0,5/25/15 0:08,3
12365,ce7e758c-7144-11e5-ba71-058fbc01cf0b,2,11,1,Omaha,NE,US,0,0,9/3/15 11:41,2
12366,ce7e7e42-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/24/15 16:13,4
12367,ce7e7f00-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/23/15 14:49,4
12368,ce7e7f5a-7144-11e5-ba71-058fbc01cf0b,3,12,0,Budapest,BU,HU,0,1,10/8/15 13:13,3
12369,ce7e7fbe-7144-11e5-ba71-058fbc01cf0b,1,10,1,Washington,DC,US,0,0,6/7/15 15:08,1
12371,ce7e546c-7144-11e5-ba71-058fbc01cf0b,1,10,0,Germantown,TN,US,0,0,6/2/15 20:26,1
12372,ce7e8130-7144-11e5-ba71-058fbc01cf0b,1,11,1,,,,0,0,6/13/15 15:31,2
12373,ce7e8194-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/25/15 21:29,4
12375,ce7e81f8-7144-11e5-ba71-058fbc01cf0b,1,10,0,Portland,OR,US,0,0,7/14/15 4:04,1
12376,ce7e825c-7144-11e5-ba71-058fbc01cf0b,1,10,1,San Jose,CA,US,0,0,5/23/15 22:05,1
12377,ce7e82c0-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,6/6/15 18:41,4
12378,ce7e8388-7144-11e5-ba71-058fbc01cf0b,1,10,1,Seattle,WA,US,0,0,5/24/15 19:30,1
12381,ce7e83ec-7144-11e5-ba71-058fbc01cf0b,1,10,1,New York,NY,US,0,0,6/5/15 23:42,1
12383,ce7e8450-7144-11e5-ba71-058fbc01cf0b,1,10,1,Cupertino,CA,US,0,0,5/23/15 22:36,1
12384,ce7e850e-7144-11e5-ba71-058fbc01cf0b,1,10,1,Palo Alto,CA,US,0,0,7/2/15 14:42,1
12385,ce7e8572-7144-11e5-ba71-058fbc01cf0b,1,10,1,Burbank,CA,US,0,0,5/31/15 23:53,1
12387,ce7e8630-7144-11e5-ba71-058fbc01cf0b,1,10,1,Fort Collins,CO,US,0,0,5/23/15 23:58,1
12390,ce7e87c0-7144-11e5-ba71-058fbc01cf0b,1,10,0,Black Hawk,CO,US,0,0,5/24/15 19:35,1
12391,ce7e88e2-7144-11e5-ba71-058fbc01cf0b,1,10,0,Menlo Park,CA,US,0,0,6/3/15 18:47,1
12392,ce7e8946-7144-11e5-ba71-058fbc01cf0b,1,10,1,Vista,CA,US,0,0,5/23/15 22:05,1
12394,ce7e89aa-7144-11e5-ba71-058fbc01cf0b,1,10,1,Shelbyville,KY,US,0,0,5/23/15 21:08,1
12395,ce7e8a72-7144-11e5-ba71-058fbc01cf0b,1,10,0,Aliso Viejo,CA,US,0,0,5/24/15 21:35,1
12396,ce7e8694-7144-11e5-ba71-058fbc01cf0b,1,11,1,Valencia,CA,US,0,0,5/29/15 20:49,2
12397,ce7e8ad6-7144-11e5-ba71-058fbc01cf0b,1,11,1,Philomath,OR,US,0,0,9/3/15 15:52,2
12401,ce7e8bf8-7144-11e5-ba71-058fbc01cf0b,1,10,1,Beverly Hills,CA,US,0,0,5/24/15 19:37,1
12402,ce7e8c5c-7144-11e5-ba71-058fbc01cf0b,1,10,1,Tallahassee,FL,US,0,0,9/4/15 22:46,1
12409,ce7e8d1a-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/25/15 2:24,4
12411,ce7e8de2-7144-11e5-ba71-058fbc01cf0b,1,11,0,,,,0,0,8/5/15 15:24,2
12412,ce7e8eaa-7144-11e5-ba71-058fbc01cf0b,1,10,0,Brentwood,TN,US,0,0,5/24/15 18:48,1
12414,ce7e8f04-7144-11e5-ba71-058fbc01cf0b,2,11,1,Maricopa,AZ,US,0,0,9/3/15 5:03,2
12415,ce7e8f68-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/23/15 23:56,4
12416,ce7e8fcc-7144-11e5-ba71-058fbc01cf0b,1,10,1,Philadelphia,PA,US,0,0,5/25/15 22:26,1
12420,ce7e9030-7144-11e5-ba71-058fbc01cf0b,1,10,1,Bellevue,WA,US,0,0,6/5/15 3:24,1
12423,ce7e9152-7144-11e5-ba71-058fbc01cf0b,1,10,1,Spring Hill,FL,US,0,0,5/24/15 0:47,1
12425,ce7e8e46-7144-11e5-ba71-058fbc01cf0b,1,10,0,Allendale,NJ,US,0,0,5/29/15 22:46,1
12428,ce7e92d8-7144-11e5-ba71-058fbc01cf0b,1,10,0,Toronto,ON,CA,0,0,5/24/15 3:31,1
12429,ce7e933c-7144-11e5-ba71-058fbc01cf0b,1,10,1,Westminster,CA,US,0,0,5/31/15 0:29,1
12430,ce7e91b6-7144-11e5-ba71-058fbc01cf0b,1,11,1,Blue Bell,PA,US,0,0,6/14/15 21:57,2
12431,ce7e9404-7144-11e5-ba71-058fbc01cf0b,2,10,1,Lincoln,NE,US,0,0,5/24/15 1:41,1
12433,ce7e94c2-7144-11e5-ba71-058fbc01cf0b,3,10,1,Bakersfield,CA,US,0,0,5/24/15 2:59,1
12434,ce7e958a-7144-11e5-ba71-058fbc01cf0b,1,10,1,Austin,TX,US,0,0,6/1/15 2:10,1
12435,ce7e9710-7144-11e5-ba71-058fbc01cf0b,2,10,0,Sterling Heights,MI,US,0,0,7/17/15 2:05,1
12438,ce7e97d8-7144-11e5-ba71-058fbc01cf0b,1,10,0,Seattle,WA,US,0,0,5/25/15 2:41,1
12439,ce7e9a6c-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/25/15 0:33,4
12440,ce7e9ad0-7144-11e5-ba71-058fbc01cf0b,1,12,1,Alexandria,VA,US,0,0,9/23/15 8:56,3
12441,ce7e9cc4-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/24/15 22:02,4
12443,ce7e9d8c-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/24/15 12:52,4
12444,ce7e9e90-7144-11e5-ba71-058fbc01cf0b,1,10,1,Fairfax,VA,US,0,0,5/24/15 15:39,1
12445,ce7e9f30-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/24/15 13:07,4
12446,ce7ea156-7144-11e5-ba71-058fbc01cf0b,2,10,0,Virginia Beach,VA,US,0,0,5/24/15 18:50,1
12448,ce7ea0ac-7144-11e5-ba71-058fbc01cf0b,1,10,0,Abilene,KS,US,0,0,5/25/15 17:08,1
12449,ce7ea1f6-7144-11e5-ba71-058fbc01cf0b,1,10,0,Roy,WA,US,0,0,5/31/15 19:53,1
12450,ce7ea32c-7144-11e5-ba71-058fbc01cf0b,1,10,1,Pensacola,FL,US,0,0,5/25/15 14:08,1
12451,ce7ea3cc-7144-11e5-ba71-058fbc01cf0b,1,10,1,Brentwood,TN,US,0,0,6/7/15 0:23,1
12454,ce7ea638-7144-11e5-ba71-058fbc01cf0b,1,10,1,Atlanta,GA,US,0,0,5/24/15 16:58,1
12455,ce7ea6d8-7144-11e5-ba71-058fbc01cf0b,1,11,0,Pawtucket,RI,US,0,1,8/31/15 16:25,2
12456,ce7ea76e-7144-11e5-ba71-058fbc01cf0b,1,10,1,Pensacola,FL,US,0,0,6/2/15 1:26,1
12459,ce7ea9da-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/24/15 16:18,4
12463,ce7eaade-7144-11e5-ba71-058fbc01cf0b,1,10,1,Sacramento,CA,US,0,0,6/4/15 4:49,1
12464,ce7eab42-7144-11e5-ba71-058fbc01cf0b,1,10,1,,,,0,0,9/6/15 4:47,1
12466,ce7eaba6-7144-11e5-ba71-058fbc01cf0b,1,10,1,Mchenry,IL,US,0,0,5/24/15 23:04,1
12467,ce7e1f60-7144-11e5-ba71-058fbc01cf0b,1,10,1,Kerrville,TX,US,0,0,5/25/15 3:41,1
12469,ce7eac6e-7144-11e5-ba71-058fbc01cf0b,1,10,1,Saint Charles,IL,US,0,0,5/24/15 20:30,1
12470,ce7ead90-7144-11e5-ba71-058fbc01cf0b,1,10,1,Flower Mound,TX,US,0,0,5/28/15 22:26,1
12471,ce7eadf4-7144-11e5-ba71-058fbc01cf0b,1,11,1,Seattle,WA,US,0,0,6/9/15 3:40,2
12474,ce7e3fb8-7144-11e5-ba71-058fbc01cf0b,1,11,1,Norman,OK,US,0,0,10/4/15 0:30,2
12476,ce7eaf20-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/25/15 20:12,4
12477,ce7eb236-7144-11e5-ba71-058fbc01cf0b,1,10,1,Felton,CA,US,0,0,5/24/15 21:15,1
12478,ce7eaf84-7144-11e5-ba71-058fbc01cf0b,2,10,0,Dunedin,FL,US,0,0,9/29/15 0:02,1
12481,ce7eb04c-7144-11e5-ba71-058fbc01cf0b,1,10,1,Heppner,OR,US,0,0,5/30/15 19:33,1
12482,ce7eaebc-7144-11e5-ba71-058fbc01cf0b,1,10,1,Philadelphia,PA,US,0,0,5/25/15 13:18,1
12483,ce7cd2e0-7144-11e5-ba71-058fbc01cf0b,1,10,1,Winston,OR,US,0,0,5/25/15 19:37,1
12484,ce7eb114-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,6/11/15 19:08,4
12485,ce7eb16e-7144-11e5-ba71-058fbc01cf0b,3,12,1,Magnolia,TX,US,0,0,5/31/15 23:23,3
12487,ce7eb2fe-7144-11e5-ba71-058fbc01cf0b,1,10,1,Kerrville,TX,US,0,0,5/27/15 23:33,1
12489,ce7eb362-7144-11e5-ba71-058fbc01cf0b,1,10,1,Franklin,WI,US,0,0,9/19/15 17:14,1
12490,ce7eb420-7144-11e5-ba71-058fbc01cf0b,1,10,1,San Ramon,CA,US,0,0,5/24/15 21:47,1
12491,ce7eb3c6-7144-11e5-ba71-058fbc01cf0b,1,10,0,Clark,NJ,US,0,0,5/26/15 1:32,1
12494,ce7eb4e8-7144-11e5-ba71-058fbc01cf0b,2,12,1,Saint Paul,MN,US,0,0,10/3/15 4:43,3
12495,ce7eb614-7144-11e5-ba71-058fbc01cf0b,1,10,1,Mokena,IL,US,0,0,5/25/15 0:55,1
12500,ce7eb66e-7144-11e5-ba71-058fbc01cf0b,1,10,1,Libertyville,IL,US,0,0,5/30/15 0:48,1
12501,ce7eb6d2-7144-11e5-ba71-058fbc01cf0b,2,10,1,Winston Salem,NC,US,0,0,6/7/15 20:32,1
12504,ce7eb79a-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/25/15 0:49,4
12505,ce7eb7fe-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/28/15 16:53,4
12509,ce7eb8c6-7144-11e5-ba71-058fbc01cf0b,2,10,1,Hudson,WI,US,0,0,5/25/15 21:26,1
12510,ce7eb984-7144-11e5-ba71-058fbc01cf0b,1,10,1,Panama City,FL,US,0,0,6/21/15 21:00,1
12511,ce7eba38-7144-11e5-ba71-058fbc01cf0b,4,11,1,Stillwater,OK,US,0,0,7/17/15 1:43,2
12516,ce7ebb5a-7144-11e5-ba71-058fbc01cf0b,1,10,1,,,,0,0,5/25/15 3:12,1
12517,ce7ebb00-7144-11e5-ba71-058fbc01cf0b,1,10,1,West Hartford,CT,US,0,0,5/26/15 3:12,1
12519,ce7ebdbc-7144-11e5-ba71-058fbc01cf0b,1,10,1,Denver,CO,US,0,0,7/11/15 23:35,1
12520,ce7ebf4c-7144-11e5-ba71-058fbc01cf0b,1,10,1,La Mesa,CA,US,0,0,5/28/15 19:04,1
12521,ce7ec078-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/27/15 0:48,4
12523,ce7ec208-7144-11e5-ba71-058fbc01cf0b,1,11,1,Lynnfield,MA,US,0,0,9/19/15 18:00,2
12524,ce7ec26c-7144-11e5-ba71-058fbc01cf0b,1,11,1,Wilmington,DE,US,0,0,6/2/15 21:04,2
12525,ce7ec5e6-7144-11e5-ba71-058fbc01cf0b,1,10,0,Omaha,NE,US,0,0,5/26/15 12:40,1
12527,ce7ec6ae-7144-11e5-ba71-058fbc01cf0b,1,10,1,Newfields,NH,US,0,0,5/25/15 16:09,1
12528,ce7ec64a-7144-11e5-ba71-058fbc01cf0b,1,10,1,,,,0,0,5/25/15 21:07,1
12529,ce7ec712-7144-11e5-ba71-058fbc01cf0b,1,10,1,Bloomington,IL,US,0,0,5/27/15 23:06,1
12530,ce7ec776-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/25/15 14:12,4
12531,ce7ec7da-7144-11e5-ba71-058fbc01cf0b,2,11,1,Matthews,NC,US,0,0,5/27/15 23:23,2
12534,ce7ec8a2-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/25/15 15:31,4
12535,ce7ec96a-7144-11e5-ba71-058fbc01cf0b,1,10,1,Geneva,IL,US,0,0,6/8/15 16:19,1
12536,ce7ec9ce-7144-11e5-ba71-058fbc01cf0b,1,10,0,West Sacramento,CA,US,0,0,6/14/15 2:10,1
12537,ce7eca32-7144-11e5-ba71-058fbc01cf0b,1,10,1,Swanley,KEN,GB,0,0,5/25/15 16:16,1
12539,ce7eca96-7144-11e5-ba71-058fbc01cf0b,1,11,1,Greensboro,NC,US,0,0,8/6/15 1:40,2
12540,ce7ecafa-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,7/9/15 21:17,4
12541,ce7ecb5e-7144-11e5-ba71-058fbc01cf0b,2,10,0,Columbus,IN,US,0,0,9/7/15 18:55,1
12543,ce7e1704-7144-11e5-ba71-058fbc01cf0b,1,10,1,Cibolo,TX,US,0,0,6/28/15 21:54,1
12544,ce7ecc26-7144-11e5-ba71-058fbc01cf0b,1,10,0,Bellingham,WA,US,0,1,6/15/15 2:20,1
12545,ce7eccee-7144-11e5-ba71-058fbc01cf0b,1,11,1,Grand Island,NY,US,0,0,6/26/15 3:34,2
12548,ce7ecd52-7144-11e5-ba71-058fbc01cf0b,1,10,0,Charleston,SC,US,0,0,5/25/15 19:25,1
12549,ce7ece1a-7144-11e5-ba71-058fbc01cf0b,1,10,1,Stafford,VA,US,0,0,5/25/15 19:39,1
12551,ce7eba9c-7144-11e5-ba71-058fbc01cf0b,1,10,1,Stratford,CT,US,0,0,6/25/15 21:50,1
12552,ce7ecf50-7144-11e5-ba71-058fbc01cf0b,1,10,1,Mill Valley,CA,US,0,0,5/30/15 20:50,1
12553,ce7ecfb4-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,6/5/15 3:22,4
12554,ce7ed00e-7144-11e5-ba71-058fbc01cf0b,1,12,1,Towson,MD,US,0,0,5/27/15 19:51,3
12556,ce7ed068-7144-11e5-ba71-058fbc01cf0b,2,10,1,Tucson,AZ,US,0,0,6/8/15 9:09,1
12558,ce7ed0c2-7144-11e5-ba71-058fbc01cf0b,1,11,1,Hinsdale,IL,US,0,0,10/4/15 17:47,2
12560,ce7ed1da-7144-11e5-ba71-058fbc01cf0b,2,10,0,Birmingham,AL,US,0,0,6/3/15 16:49,1
12561,ce7ed234-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/25/15 22:08,4
12563,ce7ed28e-7144-11e5-ba71-058fbc01cf0b,1,11,1,,,,0,0,5/25/15 22:26,2
12564,ce7ed64e-7144-11e5-ba71-058fbc01cf0b,1,10,0,Portland,OR,US,0,0,6/1/15 0:12,1
12565,ce7ed6b2-7144-11e5-ba71-058fbc01cf0b,1,10,0,Berkeley,CA,US,0,1,5/26/15 2:53,1
12571,ce7ed892-7144-11e5-ba71-058fbc01cf0b,1,10,1,Alexandria,VA,US,0,0,5/26/15 21:57,1
12572,ce7ed766-7144-11e5-ba71-058fbc01cf0b,1,10,1,San Lorenzo,CA,US,0,0,5/26/15 21:32,1
12573,ce7ed95a-7144-11e5-ba71-058fbc01cf0b,1,11,1,El Cerrito,CA,US,0,0,9/3/15 14:23,2
12575,ce7ee256-7144-11e5-ba71-058fbc01cf0b,1,10,1,Chicago,IL,US,0,0,5/31/15 15:12,1
12577,ce7ee2e2-7144-11e5-ba71-058fbc01cf0b,2,11,1,Longview,WA,US,0,0,6/14/15 4:18,2
12579,ce7ee814-7144-11e5-ba71-058fbc01cf0b,2,11,1,Seven Hills,NSW,AU,0,0,7/26/15 6:16,2
12581,ce7eef6c-7144-11e5-ba71-058fbc01cf0b,1,10,1,Binghamton,NY,US,0,0,5/26/15 13:41,1
12582,ce7ef700-7144-11e5-ba71-058fbc01cf0b,1,10,1,Plano,TX,US,0,0,6/20/15 0:41,1
12583,ce7ef818-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/26/15 14:04,4
12584,ce7ef872-7144-11e5-ba71-058fbc01cf0b,1,10,1,Cheyenne,WY,US,0,0,5/29/15 18:56,1
12585,ce7ef930-7144-11e5-ba71-058fbc01cf0b,1,10,1,Ooltewah,TN,US,0,0,5/26/15 23:04,1
12586,ce7ef994-7144-11e5-ba71-058fbc01cf0b,1,10,0,Alpharetta,GA,US,0,1,8/25/15 17:52,1
12587,ce7efaac-7144-11e5-ba71-058fbc01cf0b,1,10,0,,,,0,1,9/3/15 14:05,1
12588,ce7efb06-7144-11e5-ba71-058fbc01cf0b,1,10,0,Braintree,MA,US,0,0,6/9/15 15:43,1
12589,ce7efb6a-7144-11e5-ba71-058fbc01cf0b,1,10,1,The Villages,FL,US,0,0,6/6/15 14:34,1
12590,ce7efd36-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/26/15 18:30,4
12592,ce7efe4e-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/28/15 9:16,4
12595,ce7efeb2-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,6/4/15 2:18,4
12596,ce7f002e-7144-11e5-ba71-058fbc01cf0b,1,10,1,Swansea,SWA,GB,0,0,5/27/15 19:48,1
12597,ce7f0146-7144-11e5-ba71-058fbc01cf0b,1,10,0,Jersey City,NJ,US,0,0,6/2/15 15:53,1
12598,ce7f01fa-7144-11e5-ba71-058fbc01cf0b,1,10,1,Nottingham,MD,US,0,0,5/27/15 23:09,1
12599,ce7ef8d6-7144-11e5-ba71-058fbc01cf0b,2,11,1,Morgan City,LA,US,0,0,5/27/15 2:18,2
12600,ce7f02ae-7144-11e5-ba71-058fbc01cf0b,1,10,1,Cape Town,WC,ZA,0,0,5/26/15 21:08,1
12601,ce7f0308-7144-11e5-ba71-058fbc01cf0b,1,10,1,Minnetonka,MN,US,0,0,5/26/15 21:11,1
12604,ce7f03c6-7144-11e5-ba71-058fbc01cf0b,1,10,1,Richmond Hill,GA,US,0,0,9/9/15 21:58,1
12605,ce7f036c-7144-11e5-ba71-058fbc01cf0b,1,10,0,Dallas,TX,US,0,0,6/2/15 15:13,1
12607,ce7f04de-7144-11e5-ba71-058fbc01cf0b,1,10,0,Carolina,RI,US,0,0,6/6/15 20:36,1
12608,ce7f0420-7144-11e5-ba71-058fbc01cf0b,2,10,1,Reno,NV,US,0,0,5/26/15 23:43,1
12609,ce7f0592-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/26/15 20:40,4
12610,ce7f0538-7144-11e5-ba71-058fbc01cf0b,1,12,1,Staten Island,NY,US,0,0,6/22/15 14:31,3
12611,ce7f0484-7144-11e5-ba71-058fbc01cf0b,1,11,1,Surprise,AZ,US,0,0,7/12/15 14:04,2
12613,ce7f05f6-7144-11e5-ba71-058fbc01cf0b,1,10,1,Mountain View,CA,US,0,0,8/15/15 21:09,1
12616,ce7f06aa-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/30/15 16:39,4
12618,ce7f0704-7144-11e5-ba71-058fbc01cf0b,1,10,1,North Port,FL,US,0,0,7/2/15 18:13,1
12619,ce7f081c-7144-11e5-ba71-058fbc01cf0b,1,10,1,Steamboat Springs,CO,US,0,0,9/29/15 22:41,1
12622,ce7f0876-7144-11e5-ba71-058fbc01cf0b,1,10,1,Clinton,IL,US,0,0,5/26/15 22:28,1
12624,ce7f08da-7144-11e5-ba71-058fbc01cf0b,1,10,0,Chatham,NJ,US,0,0,5/26/15 23:53,1
12625,ce7f0998-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/26/15 23:15,4
12628,ce7f0b0a-7144-11e5-ba71-058fbc01cf0b,1,10,1,Richmond,VA,US,0,0,7/5/15 18:28,1
12630,ce7f0bbe-7144-11e5-ba71-058fbc01cf0b,1,10,0,Chicago,IL,US,0,0,5/27/15 1:05,1
12631,ce7f0c18-7144-11e5-ba71-058fbc01cf0b,1,10,1,Saint Petersburg,FL,US,0,0,5/27/15 1:29,1
12633,ce7f0c72-7144-11e5-ba71-058fbc01cf0b,1,10,1,San Mateo,CA,US,0,0,5/27/15 1:46,1
12634,ce7f0cd6-7144-11e5-ba71-058fbc01cf0b,1,10,1,Beaverton,OR,US,0,0,5/27/15 5:02,1
12636,ce7f0d30-7144-11e5-ba71-058fbc01cf0b,1,10,0,Washington,DC,US,0,1,7/23/15 1:55,1
12637,ce7f0d94-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/28/15 1:43,4
12638,ce7f0e48-7144-11e5-ba71-058fbc01cf0b,1,10,0,Littleton,CO,US,0,0,5/27/15 5:33,1
12641,ce7f13de-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/27/15 16:09,4
12642,ce7f1442-7144-11e5-ba71-058fbc01cf0b,1,10,1,Ponte Vedra Beach,FL,US,0,0,6/4/15 14:53,1
12644,ce7f155a-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/27/15 22:19,4
12645,ce7f1672-7144-11e5-ba71-058fbc01cf0b,1,10,1,Frisco,TX,US,0,0,6/21/15 16:32,1
12646,ce7f16cc-7144-11e5-ba71-058fbc01cf0b,2,12,1,Glenmoore,PA,US,0,0,6/7/15 17:47,3
12649,ce7f17e4-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/29/15 0:53,4
12650,ce7f192e-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,6/6/15 18:51,4
12651,ce7f1a46-7144-11e5-ba71-058fbc01cf0b,1,10,1,Addison,TX,US,0,0,5/29/15 20:20,1
12652,ce7f1f14-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/28/15 0:42,4
12653,ce7e13bc-7144-11e5-ba71-058fbc01cf0b,1,10,1,Enid,OK,US,0,0,5/29/15 0:09,1
12654,ce7f2036-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,6/2/15 22:09,4
12655,ce7f21ee-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/31/15 21:42,4
12656,ce7f227a-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,6/1/15 13:45,4
12657,ce7f25cc-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/29/15 13:08,4
12658,ce7de766-7144-11e5-ba71-058fbc01cf0b,1,10,1,Morrisonville,IL,US,0,0,6/21/15 21:48,1
12660,ce7f28f6-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/29/15 12:33,4
12661,ce7f2b30-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/28/15 19:19,4
12662,ce7f2bf8-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,6/8/15 0:55,4
12663,ce7f2ac2-7144-11e5-ba71-058fbc01cf0b,1,11,1,,,,0,0,8/16/15 4:33,2
12664,ce7f2c5c-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,9/29/15 4:17,4
12666,ce7f2d7e-7144-11e5-ba71-058fbc01cf0b,1,10,0,Fort Collins,CO,US,0,1,6/6/15 17:02,1
12667,ce7f2de2-7144-11e5-ba71-058fbc01cf0b,1,9,0,,,,0,1,5/30/15 13:40,4
12668,ce7f2e46-7144-11e5-ba71-058fbc01cf0b,1,10,0,Georgetown,TX,US,0,1,7/10/15 2:25,1
12669,ce7f2f04-7144-11e5-ba71-058fbc01cf0b,2,11,0,Alvin,TX,US,0,1,6/7/15 0:48,2
12671,ce7f3148-7144-11e5-ba71-058fbc01cf0b,1,10,1,Lincoln,IL,US,0,0,6/1/15 0:38,1
12674,ce7f3206-7144-11e5-ba71-058fbc01cf0b,1,10,0,Chicago,IL,US,0,0,5/29/15 20:50,1
12676,ce7c44e2-7144-11e5-ba71-058fbc01cf0b,1,10,1,Apex,NC,US,0,0,10/10/15 1:44,1
